episode,environment_seed,epsilon,episode_reward,episode_cost,holding_cost,stockout_cost,ordering_cost,discarding_cost,steps,states_seen
265,28493984,0.6728066425797139,-3608.225,360822.5,142872.5,53200.0,16400.0,148350.0,50,308
266,790404605,0.6717974326158443,-4113.575000000001,411357.5,174957.5,63600.0,14800.0,158000.0,50,308
267,454880207,0.6707897364669206,-4558.150000000001,455815.0,153865.0,49000.0,16000.0,236950.0,50,310
268,100382497,0.6697835518622203,-5454.875000000001,545487.5,181137.5,82400.0,15200.0,266750.0,50,310
269,262752655,0.668778876534427,-4755.574999999999,475557.5,177207.5,71500.0,15200.0,211650.0,50,311
270,286777617,0.6677757082196254,-5019.025000000001,501902.5,168902.5,28300.0,16000.0,288700.0,50,312
271,469186781,0.666774044657296,-4581.925,458192.5,184242.5,54800.0,17200.0,201950.0,50,312
272,562144805,0.6657738835903101,-4607.624999999998,460762.5,173462.5,15600.0,16400.0,255300.0,50,312
273,382481235,0.6647752227649246,-4884.8,488480.0,125180.0,75600.0,17200.0,270500.0,50,315
274,300140723,0.6637780599307773,-5848.875,584887.5,171587.5,46000.0,16800.0,350500.0,50,315
275,193511011,0.6627823928408811,-4087.7250000000004,408772.5,154922.5,66300.0,17600.0,169950.0,50,320
276,351899560,0.6617882192516199,-3481.4999999999995,348150.0,151150.0,91200.0,14000.0,91800.0,50,321
277,665364900,0.6607955369227425,-3427.9750000000013,342797.5,167847.5,73200.0,15200.0,86550.0,50,321
278,685324958,0.6598043436173584,-5345.974999999999,534597.5,164747.5,56200.0,17600.0,296050.0,50,327
279,985382697,0.6588146371019324,-3480.5249999999996,348052.5,178202.5,14800.0,16000.0,139050.0,50,327
280,128896780,0.6578264151462796,-5795.524999999998,579552.5,163552.5,54800.0,15600.0,345600.0,50,327
281,364657469,0.6568396755235603,-4003.925000000001,400392.5,152542.5,42400.0,14400.0,191050.0,50,327
282,792006872,0.6558544160102749,-5131.675,513167.5,173117.5,36800.0,15200.0,288050.0,50,330
283,990627244,0.6548706343862596,-3957.024999999999,395702.5,164002.5,26000.0,16400.0,189300.0,50,330
284,848550289,0.6538883284346803,-4260.075,426007.5,175757.5,40000.0,14800.0,195450.0,50,330
285,362108419,0.6529074959420282,-5948.4000000000015,594840.0,185840.0,82400.0,14800.0,311800.0,50,330
286,565872661,0.6519281346981153,-5314.525,531452.5,157502.5,55100.0,17200.0,301650.0,50,330
287,248239042,0.6509502424960681,-4899.450000000001,489945.0,180545.0,47800.0,15600.0,246000.0,50,330
288,910564250,0.649973817132324,-3737.4,373740.0,168490.0,32000.0,14000.0,159250.0,50,330
289,95090960,0.6489988564066256,-2782.2250000000004,278222.5,144022.5,39900.0,14400.0,79900.0,50,331
290,294581939,0.6480253581220157,-8007.525,800752.5,183902.5,106000.0,16000.0,494850.0,50,331
291,378524513,0.6470533200848326,-2794.675,279467.5,143917.5,42800.0,14800.0,77950.0,50,331
292,371382838,0.6460827401047055,-4507.924999999999,450792.5,158192.5,75200.0,14800.0,202600.0,50,332
293,274580034,0.6451136159945484,-5344.000000000002,534400.0,149450.0,88600.0,15600.0,280750.0,50,334
294,596559970,0.6441459455705566,-5648.200000000002,564820.0,170120.0,32000.0,15600.0,347100.0,50,334
295,909719423,0.6431797266522008,-3820.249999999999,382025.0,150225.0,70400.0,14800.0,146600.0,50,337
296,563712942,0.6422149570622225,-3778.9,377890.0,155840.0,122000.0,13200.0,86850.0,50,337
297,365197671,0.6412516346266293,-5883.150000000001,588315.0,173315.0,27700.0,17600.0,369700.0,50,338
298,516159327,0.6402897571746894,-5683.25,568325.0,179375.0,68800.0,16000.0,304150.0,50,338
299,916657380,0.6393293225389274,-3357.124999999999,335712.5,170112.5,22800.0,16000.0,126800.0,50,338
300,236215702,0.638370328555119,-3139.600000000001,313960.0,130110.0,54300.0,14000.0,115550.0,50,344
301,852942156,0.6374127730622864,-2846.625,284662.5,129912.5,104900.0,15200.0,34650.0,50,348
302,816624914,0.636456653902693,-4653.425,465342.5,127042.5,154600.0,13600.0,170100.0,50,354
303,113583231,0.635501968921839,-6150.874999999999,615087.5,173237.5,23200.0,16400.0,402250.0,50,354
304,820162554,0.6345487159684562,-3782.6999999999994,378270.0,154420.0,22800.0,14800.0,186250.0,50,354
305,682829164,0.6335968928945035,-4409.799999999999,440980.0,172280.0,83600.0,12400.0,172700.0,50,354
306,746668637,0.6326464975551618,-5249.950000000002,524995.0,175595.0,134400.0,12800.0,202200.0,50,354
307,756757794,0.631697527808829,-4557.1500000000015,455715.0,174915.0,38000.0,15600.0,227200.0,50,354
308,971507141,0.6307499815171158,-3900.725000000001,390072.5,166072.5,2000.0,16000.0,206000.0,50,355
309,248740915,0.6298038565448402,-4142.499999999999,414250.0,149350.0,60400.0,16800.0,187700.0,50,355
310,682147591,0.628859150760023,-5035.4,503540.0,176090.0,12000.0,14800.0,300650.0,50,355
311,555385655,0.6279158620338829,-3474.7999999999997,347480.0,174730.0,23300.0,15600.0,133850.0,50,355
312,23831983,0.6269739882408322,-3535.9749999999995,353597.5,161097.5,42400.0,13600.0,136500.0,50,355
313,473101254,0.626033527258471,-3128.875,312887.5,148787.5,30800.0,14400.0,118900.0,50,359
314,625614246,0.6250944769675832,-3850.6000000000013,385060.0,159860.0,85000.0,14400.0,125800.0,50,359
315,757426615,0.624156835252132,-5453.950000000001,545395.0,177345.0,13200.0,15200.0,339650.0,50,359
316,720566932,0.6232205999992538,-4074.6249999999995,407462.5,171612.5,32400.0,14000.0,189450.0,50,359
317,83236242,0.622285769099255,-2786.2,278620.0,165120.0,13200.0,14800.0,85500.0,50,359
318,121655260,0.6213523404456062,-2690.6499999999996,269065.0,112865.0,96000.0,15200.0,45000.0,50,360
319,223170263,0.6204203119349377,-5311.725000000001,531172.5,171222.5,93200.0,14800.0,251950.0,50,360
320,516874329,0.6194896814670353,-5318.349999999999,531835.0,164785.0,96800.0,15600.0,254650.0,50,362
321,773647865,0.6185604469448348,-6212.374999999997,621237.5,183237.5,14000.0,16800.0,407200.0,50,362
322,921293923,0.6176326062744176,-3112.0499999999993,311205.0,132205.0,71600.0,14000.0,93400.0,50,364
323,466660891,0.616706157365006,-4916.025,491602.5,175002.5,50800.0,14800.0,251000.0,50,365
324,894317273,0.6157810981289585,-3728.2750000000005,372827.5,159077.5,27200.0,13600.0,172950.0,50,365
325,651766622,0.6148574264817651,-3558.2499999999995,355825.0,149625.0,34400.0,14800.0,157000.0,50,366
326,170248290,0.6139351403420426,-4077.7749999999996,407777.5,166777.5,38800.0,15200.0,187000.0,50,366
327,590910762,0.6130142376315295,-4666.049999999999,466605.0,163955.0,15600.0,15200.0,271850.0,50,367
328,940502221,0.6120947162750823,-3936.5499999999997,393655.0,162455.0,74800.0,15200.0,141200.0,50,368
329,316817693,0.6111765742006697,-3051.899999999999,305190.0,143090.0,102400.0,14800.0,44900.0,50,368
330,151882930,0.6102598093393687,-5089.1,508910.0,174360.0,81600.0,14800.0,238150.0,50,368
331,942390921,0.6093444196253597,-6016.850000000001,601685.0,179835.0,48800.0,15600.0,357450.0,50,368
332,132251486,0.6084304029959217,-4028.850000000001,402885.0,164285.0,59600.0,13200.0,165800.0,50,368
333,427202221,0.6075177573914278,-4151.225,415122.5,161572.5,105200.0,15200.0,133150.0,50,368
334,289887135,0.6066064807553406,-4103.275000000001,410327.5,158027.5,59500.0,12800.0,180000.0,50,370
335,293334015,0.6056965710342076,-3715.8999999999987,371590.0,168390.0,69600.0,15200.0,118400.0,50,370
336,585886400,0.6047880261776564,-3030.7499999999995,303075.0,139325.0,60000.0,14000.0,89750.0,50,372
337,948217134,0.6038808441383899,-3343.1499999999996,334315.0,152815.0,27200.0,14800.0,139500.0,50,373
338,616217640,0.6029750228721824,-4161.575,416157.5,174007.5,19600.0,14800.0,207750.0,50,373
339,174255433,0.6020705603378742,-5417.05,541705.0,173755.0,38300.0,16400.0,313250.0,50,374
340,682077508,0.6011674544973674,-3065.6000000000004,306560.0,150860.0,43400.0,16400.0,95900.0,50,376
341,624771473,0.6002657033156213,-4775.574999999999,477557.5,145807.5,113100.0,15200.0,203450.0,50,377
342,625419356,0.599365304760648,-3197.0999999999995,319710.0,159160.0,5200.0,14800.0,140550.0,50,377
343,857858424,0.5984662568035071,-3778.375,377837.5,152637.5,35600.0,14800.0,174800.0,50,377
344,188072721,0.5975685574183018,-3378.5,337850.0,153900.0,67200.0,13600.0,103150.0,50,377
345,500839969,0.5966722045821744,-4452.85,445285.0,158535.0,75200.0,15600.0,195950.0,50,377
346,650967682,0.5957771962753011,-3302.9749999999995,330297.5,154797.5,22800.0,14800.0,137900.0,50,377
347,596487810,0.5948835304808882,-4144.749999999999,414475.0,175275.0,400.0,17200.0,221600.0,50,377
348,892997598,0.5939912051851669,-5409.925000000001,540992.5,156842.5,12200.0,15600.0,356350.0,50,382
349,314003356,0.5931002183773891,-3103.1,310310.0,163960.0,57200.0,14400.0,74750.0,50,382
350,96183772,0.5922105680498231,-5301.150000000001,530115.0,169615.0,0.0,17600.0,342900.0,50,382
351,920636155,0.5913222521977484,-3734.1,373410.0,146110.0,97300.0,13200.0,116800.0,50,382
352,595847425,0.5904352688194517,-5005.025000000001,500502.5,170552.5,52000.0,14800.0,263150.0,50,382
353,462580733,0.5895496159162226,-6100.25,610025.0,185975.0,76800.0,15600.0,331650.0,50,382
354,962684120,0.5886652914923483,-4672.075,467207.5,149557.5,63200.0,13600.0,240850.0,50,382
355,576366785,0.5877822935551098,-4381.249999999999,438125.0,158925.0,59500.0,14800.0,204900.0,50,384
356,607272881,0.5869006201147772,-4311.299999999998,431130.0,161080.0,38200.0,16000.0,215850.0,50,384
357,114938895,0.586020269184605,-2869.75,286975.0,121825.0,67600.0,14400.0,83150.0,50,387
358,2215691,0.5851412387808281,-3963.0750000000007,396307.5,154057.5,39200.0,16000.0,187050.0,50,388
359,194609011,0.5842635269226569,-4370.55,437055.0,150455.0,92700.0,14400.0,179500.0,50,388
360,426815251,0.583387131632273,-3314.949999999999,331495.0,145345.0,104900.0,14400.0,66850.0,50,389
361,936070495,0.5825120509348246,-4576.25,457625.0,167825.0,54600.0,14000.0,221200.0,50,389
362,197486055,0.5816382828584225,-3894.149999999999,389415.0,156615.0,96000.0,13600.0,123200.0,50,389
363,63793309,0.5807658254341348,-3179.6999999999994,317970.0,141120.0,58800.0,14000.0,104050.0,50,389
364,718598385,0.5798946766959836,-3073.3250000000007,307332.5,152182.5,25600.0,15200.0,114350.0,50,391
365,864084247,0.5790248346809397,-5133.95,513395.0,169795.0,136400.0,14400.0,192800.0,50,391
366,4861690,0.5781562974289183,-4638.625,463862.5,169812.5,25200.0,15200.0,253650.0,50,391
367,251885667,0.5772890629827749,-3413.5500000000006,341355.0,140805.0,52400.0,14400.0,133750.0,50,395
368,685176886,0.5764231293883008,-3825.3,382530.0,141130.0,122500.0,15200.0,103700.0,50,396
369,617817949,0.5755584946942184,-3986.5000000000005,398650.0,151850.0,50400.0,15200.0,181200.0,50,396
370,309599886,0.5746951569521771,-4598.85,459885.0,163785.0,86300.0,14800.0,195000.0,50,396
371,213491494,0.5738331142167489,-3317.4000000000005,331740.0,151940.0,79600.0,12800.0,87400.0,50,396
372,772490465,0.5729723645454238,-6087.2249999999985,608722.5,188072.5,65600.0,13600.0,341450.0,50,396
373,978223458,0.5721129059986056,-3315.874999999999,331587.5,149837.5,22700.0,15200.0,143850.0,50,397
374,713241156,0.5712547366396078,-3600.9249999999997,360092.5,152542.5,29200.0,14000.0,164350.0,50,398
375,38539751,0.5703978545346484,-3956.575,395657.5,144857.5,110900.0,14400.0,125500.0,50,400
376,514172525,0.5695422577528465,-3170.5499999999997,317055.0,166305.0,64000.0,15200.0,71550.0,50,400
377,353810697,0.5686879443662173,-3437.125,343712.5,140512.5,106400.0,14800.0,82000.0,50,400
378,638837573,0.567834912449668,-4368.825,436882.5,178282.5,43200.0,13600.0,201800.0,50,400
379,155278585,0.5669831600809935,-4996.075,499607.5,164207.5,56000.0,15600.0,263800.0,50,400
380,109971650,0.566132685340872,-4344.824999999998,434482.5,165782.5,92000.0,15600.0,161100.0,50,401
381,954195199,0.5652834863128607,-3807.7999999999993,380780.0,167780.0,35600.0,15200.0,162200.0,50,402
382,846033605,0.5644355610833914,-3752.7,375270.0,144920.0,107500.0,14800.0,108050.0,50,403
383,322948338,0.5635889077417664,-5108.299999999999,510830.0,167380.0,118500.0,15200.0,209750.0,50,403
384,537263233,0.5627435243801537,-3655.625,365562.5,158362.5,20800.0,16400.0,170000.0,50,403
385,318679336,0.5618994090935835,-2859.2250000000004,285922.5,129072.5,31500.0,15200.0,110150.0,50,404
386,995298187,0.5610565599799432,-3275.825,327582.5,154532.5,26900.0,14800.0,131350.0,50,404
387,293523480,0.5602149751399733,-3200.6499999999996,320065.0,156115.0,71400.0,15600.0,76950.0,50,404
388,137894707,0.5593746526772634,-3356.8500000000004,335685.0,161435.0,66000.0,14400.0,93850.0,50,404
389,380612898,0.5585355906982475,-2910.8750000000005,291087.5,133087.5,52600.0,16400.0,89000.0,50,404
390,944878321,0.5576977873122002,-2754.0750000000003,275407.5,145107.5,43200.0,15600.0,71500.0,50,404
391,390620138,0.556861240631232,-2409.0500000000006,240905.0,145405.0,26100.0,14400.0,55000.0,50,406
392,211148354,0.5560259487702852,-3703.475,370347.5,152197.5,94800.0,14800.0,108550.0,50,406
393,256869689,0.5551919098471298,-3553.825,355382.5,158482.5,27900.0,14800.0,154200.0,50,411
394,737608480,0.5543591219823591,-6297.299999999999,629730.0,190830.0,175600.0,12400.0,250900.0,50,411
395,36209740,0.5535275832993857,-4217.25,421725.0,151225.0,108300.0,14400.0,147800.0,50,411
396,510449397,0.5526972919244366,-3553.1750000000006,355317.5,158017.5,70000.0,13600.0,113700.0,50,411
397,253778514,0.55186824598655,-6193.925000000003,619392.5,172042.5,27600.0,16800.0,402950.0,50,412
398,735229436,0.5510404436175702,-2897.075,289707.5,126557.5,78000.0,14000.0,71150.0,50,413
399,520286618,0.5502138829521439,-3954.9,395490.0,168990.0,44400.0,14800.0,167300.0,50,413
400,507697186,0.5493885621277157,-3666.5250000000005,366652.5,147402.5,80300.0,13200.0,125750.0,50,414
401,366498862,0.5485644792845241,-3190.1499999999996,319015.0,157915.0,31200.0,14400.0,115500.0,50,415
402,60227670,0.5477416325655974,-3177.000000000001,317700.0,148800.0,35200.0,13600.0,120100.0,50,416
403,822882994,0.546920020116749,-3635.25,363525.0,164475.0,29800.0,14000.0,155250.0,50,416
404,43962844,0.546099640086574,-3069.8749999999995,306987.5,139887.5,93600.0,14400.0,59100.0,50,416
405,472653840,0.5452804906264441,-4004.05,400405.0,171755.0,74000.0,14000.0,140650.0,50,416
406,801066350,0.5444625698905045,-3943.4249999999993,394342.5,141342.5,129900.0,13600.0,109500.0,50,417
407,343323415,0.5436458760356687,-4630.825,463082.5,147332.5,37600.0,14400.0,263750.0,50,418
408,371135189,0.5428304072216152,-5502.949999999999,550295.0,182145.0,85800.0,14400.0,267950.0,50,421
409,20277906,0.5420161616107828,-4888.475,488847.5,166897.5,78100.0,15200.0,228650.0,50,421
410,496847341,0.5412031373683667,-2739.1,273910.0,139610.0,82800.0,14000.0,37500.0,50,423
411,463234206,0.5403913326623142,-3499.0499999999997,349905.0,133905.0,162900.0,12400.0,40700.0,50,424
412,47783817,0.5395807456633208,-3653.3499999999995,365335.0,147685.0,99700.0,14400.0,103550.0,50,424
413,420661252,0.5387713745448258,-3564.075,356407.5,157957.5,61700.0,14000.0,122750.0,50,424
414,162430562,0.5379632174830086,-3449.225,344922.5,141172.5,88500.0,14400.0,100850.0,50,424
415,912674139,0.5371562726567841,-4902.2,490220.0,174120.0,97600.0,14000.0,204500.0,50,424
416,224338749,0.536350538247799,-4629.45,462945.0,160745.0,119000.0,14800.0,168400.0,50,424
417,372031106,0.5355460124404273,-4256.2750000000015,425627.5,159777.5,81300.0,14000.0,170550.0,50,426
418,655175569,0.5347426934217667,-4062.699999999999,406270.0,151520.0,71000.0,14800.0,168950.0,50,430
419,369857068,0.5339405793816341,-5368.200000000002,536820.0,164570.0,29600.0,17200.0,325450.0,50,430
420,945360460,0.5331396685125617,-5347.649999999998,534765.0,168965.0,47600.0,15200.0,303000.0,50,431
421,562388789,0.5323399590097928,-3067.0499999999997,306705.0,136305.0,84700.0,15200.0,70500.0,50,431
422,510365783,0.5315414490712781,-3899.5750000000003,389957.5,136757.5,39700.0,13200.0,200300.0,50,431
423,616667201,0.5307441368976712,-4701.375,470137.5,150787.5,162000.0,14800.0,142550.0,50,432
424,755770368,0.5299480206923247,-3859.9500000000003,385995.0,145795.0,35500.0,17200.0,187500.0,50,433
425,752202051,0.5291530986612862,-4846.624999999998,484662.5,161162.5,44600.0,15200.0,263700.0,50,433
426,695826481,0.5283593690132944,-2924.4249999999997,292442.5,135942.5,129100.0,13600.0,13800.0,50,433
427,160931391,0.5275668299597744,-3302.7,330270.0,132670.0,115700.0,13600.0,68300.0,50,433
428,824470096,0.5267754797148348,-3164.125,316412.5,148962.5,34100.0,14000.0,119350.0,50,433
429,884616482,0.5259853164952626,-5635.0999999999985,563510.0,167010.0,62100.0,16800.0,317600.0,50,433
430,230349778,0.5251963385205197,-2679.9500000000003,267995.0,134945.0,67600.0,13600.0,51850.0,50,433
431,898494642,0.524408544012739,-3295.6749999999993,329567.5,135717.5,97900.0,14800.0,81150.0,50,433
432,37523242,0.5236219311967198,-3083.8250000000003,308382.5,148632.5,61300.0,13200.0,85250.0,50,433
433,497035363,0.5228364982999248,-5209.774999999999,520977.5,184477.5,104000.0,16000.0,216500.0,50,433
434,948314887,0.522052243552475,-3687.2000000000007,368720.0,133670.0,58000.0,12800.0,164250.0,50,434
435,152451541,0.5212691651871464,-3417.1000000000004,341710.0,155010.0,22400.0,14400.0,149900.0,50,434
436,28802064,0.5204872614393657,-4258.425,425842.5,167542.5,61200.0,13600.0,183500.0,50,434
437,2406439,0.5197065305472067,-2906.7499999999995,290675.0,154875.0,44000.0,13200.0,78600.0,50,434
438,589489059,0.5189269707513859,-2395.375,239537.5,139337.5,45500.0,13600.0,41100.0,50,435
439,311913388,0.5181485802952589,-2007.3750000000007,200737.5,131937.5,16800.0,14000.0,38000.0,50,436
440,365547212,0.517371357424816,-3155.15,315515.0,137415.0,78500.0,14000.0,85600.0,50,436
441,964264298,0.5165953003886788,-2724.4249999999997,272442.5,141242.5,91700.0,15200.0,24300.0,50,436
442,396003919,0.5158204074380959,-2369.95,236995.0,133745.0,66800.0,14400.0,22050.0,50,436
443,151725036,0.5150466768269387,-4361.7,436170.0,145520.0,49600.0,16000.0,225050.0,50,439
444,855020737,0.5142741068116984,-5246.3499999999985,524635.0,171985.0,34900.0,15600.0,302150.0,50,441
445,341253811,0.5135026956514809,-2795.0000000000005,279500.0,167850.0,44500.0,13200.0,53950.0,50,442
446,272730982,0.5127324416080037,-5568.95,556895.0,168795.0,24600.0,16000.0,347500.0,50,444
447,522832226,0.5119633429455918,-3153.5000000000005,315350.0,143300.0,98400.0,12400.0,61250.0,50,445
448,247576502,0.5111953979311734,-3112.850000000001,311285.0,163835.0,26000.0,14400.0,107050.0,50,445
449,284237034,0.5104286048342767,-3187.175,318717.5,134867.5,111600.0,12400.0,59850.0,50,449
450,906365907,0.5096629619270253,-3509.35,350935.0,153635.0,68400.0,13600.0,115300.0,50,449
451,317321746,0.5088984674841348,-3833.024999999999,383302.5,158652.5,57600.0,13600.0,153450.0,50,449
452,576915000,0.5081351197829086,-3140.6749999999997,314067.5,143117.5,73700.0,15200.0,82050.0,50,449
453,635851000,0.5073729171032343,-2498.4500000000003,249845.0,147145.0,53400.0,14400.0,34900.0,50,451
454,155717411,0.5066118577275794,-2632.65,263265.0,136615.0,71600.0,12400.0,42650.0,50,452
455,166882680,0.5058519399409881,-4891.900000000001,489190.0,156340.0,63000.0,13600.0,256250.0,50,452
456,958108963,0.5050931620310767,-4043.325,404332.5,142682.5,125200.0,14400.0,122050.0,50,452
457,623318186,0.5043355222880301,-3376.75,337675.0,145975.0,82300.0,15200.0,94200.0,50,453
458,992737441,0.5035790190045981,-4746.974999999999,474697.5,174747.5,69700.0,16000.0,214250.0,50,453
459,974225526,0.5028236504760912,-3800.8749999999995,380087.5,138887.5,94400.0,13600.0,133200.0,50,455
