episode,environment_seed,epsilon,episode_reward,episode_cost,holding_cost,stockout_cost,ordering_cost,discarding_cost,steps,states_seen
6121,654650431,0.02,-7262.725,726272.5,177532.5,86900.0,14840.0,447000.0,50,915
6122,197196546,0.02,-7773.200000000001,777320.0,190080.0,79000.0,16040.0,492200.0,50,915
6123,12451984,0.02,-10002.550000000001,1000255.0,190685.0,286100.0,16520.0,506950.0,50,915
6124,172512178,0.02,-10962.874999999998,1096287.5,201187.5,215300.0,16600.0,663200.0,50,915
6125,977155357,0.02,-8296.925000000001,829692.5,191362.5,120200.0,15880.0,502250.0,50,915
6126,757339762,0.02,-6073.100000000001,607310.0,189670.0,52000.0,14040.0,351600.0,50,915
6127,95766851,0.02,-7373.850000000001,737385.0,193665.0,99300.0,13920.0,430500.0,50,915
6128,380159147,0.02,-6013.274999999999,601327.5,192477.5,81900.0,14200.0,312750.0,50,915
6129,428045101,0.02,-5722.4,572240.0,188780.0,77700.0,14160.0,291600.0,50,915
6130,124218191,0.02,-6585.2750000000015,658527.5,186517.5,38000.0,14960.0,419050.0,50,915
6131,100441744,0.02,-7891.875000000003,789187.5,196857.5,144400.0,14080.0,433850.0,50,915
6132,396783948,0.02,-10325.624999999996,1032562.5,199182.5,236700.0,16480.0,580200.0,50,915
6133,71847599,0.02,-7165.249999999997,716525.0,195005.0,74300.0,15520.0,431700.0,50,915
6134,957802894,0.02,-6471.55,647155.0,179515.0,32600.0,14640.0,420400.0,50,915
6135,780108130,0.02,-7376.525,737652.5,185042.5,130500.0,15760.0,406350.0,50,916
6136,977313065,0.02,-7555.200000000001,755520.0,190830.0,114500.0,16040.0,434150.0,50,916
6137,883019408,0.02,-9763.400000000003,976340.0,189770.0,177700.0,16920.0,591950.0,50,916
6138,469737973,0.02,-6717.650000000002,671765.0,188495.0,101600.0,14520.0,367150.0,50,916
6139,214037118,0.02,-8178.2,817820.0,188700.0,157900.0,14520.0,456700.0,50,916
6140,383534793,0.02,-8086.9,808690.0,177930.0,105200.0,15760.0,509800.0,50,916
6141,992075360,0.02,-5482.700000000001,548270.0,183500.0,30000.0,14520.0,320250.0,50,916
6142,808918720,0.02,-8351.15,835115.0,194805.0,73800.0,16160.0,550350.0,50,916
6143,855872812,0.02,-8290.599999999999,829060.0,192560.0,91200.0,15800.0,529500.0,50,916
6144,205365694,0.02,-5049.325000000001,504932.5,180052.5,37200.0,14280.0,273400.0,50,916
6145,384384474,0.02,-9697.425000000001,969742.5,197802.5,187900.0,15640.0,568400.0,50,916
6146,908296927,0.02,-5929.875,592987.5,185817.5,36000.0,14320.0,356850.0,50,916
6147,870422393,0.02,-4569.600000000001,456960.0,180960.0,37900.0,14600.0,223500.0,50,916
6148,51846907,0.02,-6939.874999999999,693987.5,190397.5,124800.0,12840.0,365950.0,50,916
6149,384159953,0.02,-7108.950000000002,710895.0,187075.0,105600.0,14720.0,403500.0,50,916
6150,955269593,0.02,-9820.025,982002.5,197582.5,229700.0,16120.0,538600.0,50,916
6151,889931541,0.02,-6867.174999999999,686717.5,187087.5,76500.0,15280.0,407850.0,50,917
6152,136107025,0.02,-6297.175,629717.5,185227.5,48000.0,15240.0,381250.0,50,917
6153,122481106,0.02,-5360.874999999999,536087.5,185647.5,12500.0,15040.0,322900.0,50,917
6154,288760080,0.02,-8111.7249999999985,811172.5,189092.5,224400.0,14880.0,382800.0,50,917
6155,870579287,0.02,-8437.724999999999,843772.5,191922.5,192400.0,14000.0,445450.0,50,917
6156,254182329,0.02,-9296.449999999999,929645.0,198245.0,140900.0,16400.0,574100.0,50,917
6157,862492836,0.02,-6711.150000000001,671115.0,180905.0,75100.0,14160.0,400950.0,50,917
6158,411706396,0.02,-7019.05,701905.0,194945.0,95200.0,15160.0,396600.0,50,917
6159,623687246,0.02,-7074.424999999999,707442.5,193622.5,78300.0,14120.0,421400.0,50,917
6160,455486741,0.02,-7484.524999999998,748452.5,190302.5,114800.0,16200.0,427150.0,50,917
6161,830632005,0.02,-7088.875000000001,708887.5,190177.5,170000.0,13760.0,334950.0,50,917
6162,158573827,0.02,-9761.499999999998,976150.0,198680.0,297400.0,16120.0,463950.0,50,917
6163,399094177,0.02,-10844.975,1084497.5,198487.5,176700.0,16360.0,692950.0,50,917
6164,125013690,0.02,-7283.9749999999985,728397.5,188107.5,104400.0,15440.0,420450.0,50,917
6165,652281737,0.02,-8540.25,854025.0,193265.0,196000.0,14360.0,450400.0,50,917
6166,588623332,0.02,-10732.050000000001,1073205.0,193505.0,376500.0,16200.0,487000.0,50,917
6167,787579302,0.02,-7309.299999999999,730930.0,185760.0,82200.0,14720.0,448250.0,50,917
6168,432885185,0.02,-6818.824999999997,681882.5,188682.5,98200.0,14600.0,380400.0,50,917
6169,691227238,0.02,-5773.224999999999,577322.5,184012.5,77600.0,14760.0,300950.0,50,917
6170,645459217,0.02,-7821.925000000002,782192.5,192992.5,155800.0,14000.0,419400.0,50,917
6171,100124116,0.02,-7722.499999999998,772250.0,188350.0,174500.0,15400.0,394000.0,50,917
6172,366522582,0.02,-7263.875000000001,726387.5,189257.5,60600.0,15680.0,460850.0,50,917
6173,164502658,0.02,-5818.900000000001,581890.0,170620.0,55900.0,13920.0,341450.0,50,917
6174,444389806,0.02,-5470.424999999998,547042.5,185422.5,29700.0,14120.0,317800.0,50,917
6175,388445733,0.02,-7880.025000000001,788002.5,180972.5,132200.0,15680.0,459150.0,50,917
6176,258311206,0.02,-6839.024999999999,683902.5,188042.5,58900.0,15960.0,421000.0,50,917
6177,915768211,0.02,-7581.675000000002,758167.5,189997.5,145000.0,14920.0,408250.0,50,917
6178,513932981,0.02,-13606.250000000002,1360625.0,206265.0,411600.0,17160.0,725600.0,50,917
6179,923186582,0.02,-11062.050000000001,1106205.0,198655.0,277900.0,16200.0,613450.0,50,917
6180,894360308,0.02,-10132.35,1013235.0,193655.0,317500.0,15280.0,486800.0,50,917
6181,894599202,0.02,-8347.025000000001,834702.5,189402.5,186000.0,15600.0,443700.0,50,917
6182,763495398,0.02,-7846.424999999999,784642.5,189322.5,191900.0,15520.0,387900.0,50,917
6183,206798466,0.02,-10072.575,1007257.5,192747.5,243900.0,15960.0,554650.0,50,917
6184,988309245,0.02,-9605.625000000002,960562.5,194902.5,240700.0,15360.0,509600.0,50,917
6185,481774722,0.02,-7416.849999999999,741685.0,188275.0,147700.0,14760.0,390950.0,50,917
6186,592532648,0.02,-5360.1500000000015,536015.0,181495.0,70800.0,13520.0,270200.0,50,917
6187,802015687,0.02,-9216.375,921637.5,195117.5,247300.0,14520.0,464700.0,50,917
6188,811256333,0.02,-6686.85,668685.0,187675.0,100100.0,14160.0,366750.0,50,917
6189,696706270,0.02,-6457.175,645717.5,187937.5,80300.0,15280.0,362200.0,50,917
6190,999172060,0.02,-10094.099999999999,1009410.0,193040.0,209300.0,16720.0,590350.0,50,917
6191,357578826,0.02,-9731.075000000003,973107.5,186937.5,212200.0,15320.0,558650.0,50,917
6192,441113344,0.02,-7337.425,733742.5,182872.5,143200.0,14520.0,393150.0,50,917
6193,615997224,0.02,-6239.125000000001,623912.5,168252.5,117300.0,14360.0,324000.0,50,917
6194,419678003,0.02,-10115.324999999999,1011532.5,188682.5,376500.0,14400.0,431950.0,50,917
6195,77647969,0.02,-7508.325000000001,750832.5,185602.5,79400.0,14880.0,470950.0,50,917
6196,802445505,0.02,-8823.825,882382.5,189062.5,117300.0,14120.0,561900.0,50,917
6197,887289607,0.02,-8564.35,856435.0,192915.0,111000.0,16720.0,535800.0,50,917
6198,840393916,0.02,-4077.5249999999996,407752.5,165402.5,34000.0,13200.0,195150.0,50,917
6199,535529436,0.02,-12158.324999999999,1215832.5,194852.5,321700.0,16480.0,682800.0,50,917
6200,339002480,0.02,-7848.2249999999985,784822.5,182602.5,159200.0,15320.0,427700.0,50,917
6201,640038023,0.02,-7002.2,700220.0,184330.0,80900.0,14440.0,420550.0,50,917
6202,426180410,0.02,-8029.375000000002,802937.5,189227.5,172700.0,15160.0,425850.0,50,917
6203,828455553,0.02,-5993.825,599382.5,176452.5,64300.0,14280.0,344350.0,50,917
6204,460992579,0.02,-5148.3,514830.0,178470.0,97600.0,13960.0,224800.0,50,917
6205,763221996,0.02,-9372.05,937205.0,188285.0,280000.0,15120.0,453800.0,50,917
6206,853514299,0.02,-11035.5,1103550.0,199320.0,323800.0,15880.0,564550.0,50,917
6207,799873515,0.02,-7540.0750000000035,754007.5,188947.5,146500.0,14760.0,403800.0,50,917
6208,814870299,0.02,-8124.974999999999,812497.5,184327.5,188800.0,14520.0,424850.0,50,917
6209,556474071,0.02,-10087.975,1008797.5,199777.5,152100.0,16520.0,640400.0,50,917
6210,263157893,0.02,-8358.875,835887.5,185957.5,218000.0,15680.0,416250.0,50,917
6211,961006076,0.02,-5672.825000000001,567282.5,178762.5,56800.0,13720.0,318000.0,50,917
6212,19828974,0.02,-9009.625,900962.5,188972.5,212600.0,16040.0,483350.0,50,917
6213,188460750,0.02,-10348.099999999999,1034810.0,187760.0,262200.0,15800.0,569050.0,50,917
6214,273721251,0.02,-6892.124999999999,689212.5,189442.5,113500.0,13320.0,372950.0,50,917
6215,769875153,0.02,-7106.250000000001,710625.0,187395.0,131100.0,15080.0,377050.0,50,917
6216,514598941,0.02,-7100.299999999999,710030.0,181910.0,121200.0,14720.0,392200.0,50,917
6217,4710508,0.02,-9167.824999999999,916782.5,187912.5,233600.0,16520.0,478750.0,50,917
6218,777664393,0.02,-5356.974999999998,535697.5,176427.5,44700.0,14720.0,299850.0,50,917
6219,911739004,0.02,-6604.875000000001,660487.5,184457.5,78400.0,13880.0,383750.0,50,917
6220,828991462,0.02,-6969.924999999999,696992.5,178002.5,139700.0,14440.0,364850.0,50,917
6221,136584034,0.02,-7140.425,714042.5,184582.5,113600.0,14960.0,400900.0,50,917
6222,572473955,0.02,-6661.875000000001,666187.5,181247.5,81200.0,13240.0,390500.0,50,917
6223,279061739,0.02,-7176.3,717630.0,187710.0,112000.0,13320.0,404600.0,50,917
6224,862463464,0.02,-10248.624999999998,1024862.5,189892.5,262100.0,14920.0,557950.0,50,917
6225,541980209,0.02,-7968.299999999999,796830.0,186230.0,120900.0,15800.0,473900.0,50,917
6226,771273672,0.02,-6794.425,679442.5,186912.5,128100.0,14080.0,350350.0,50,917
6227,438493178,0.02,-7190.7750000000015,719077.5,178927.5,137000.0,15200.0,387950.0,50,917
6228,912371764,0.02,-6067.475000000001,606747.5,172027.5,69200.0,13920.0,351600.0,50,917
6229,633497979,0.02,-6194.5250000000015,619452.5,171392.5,152400.0,13960.0,281700.0,50,917
6230,277727603,0.02,-8566.175000000003,856617.5,185537.5,194700.0,14480.0,461900.0,50,918
6231,480789423,0.02,-6651.225,665122.5,185842.5,104800.0,13680.0,360800.0,50,918
6232,784777836,0.02,-7679.749999999999,767975.0,180025.0,171000.0,14200.0,402750.0,50,918
6233,430802228,0.02,-6779.45,677945.0,186455.0,75700.0,12840.0,402950.0,50,918
6234,350854980,0.02,-8603.024999999998,860302.5,192142.5,213100.0,13960.0,441100.0,50,918
6235,76855416,0.02,-9117.7,911770.0,188190.0,202400.0,15080.0,506100.0,50,918
6236,608661945,0.02,-13111.325000000003,1311132.5,199982.5,343000.0,16600.0,751550.0,50,918
6237,193518016,0.02,-9240.675,924067.5,196467.5,213900.0,15800.0,497900.0,50,918
6238,610136554,0.02,-8766.474999999999,876647.5,191937.5,131800.0,14760.0,538150.0,50,918
6239,454842844,0.02,-7793.024999999998,779302.5,189592.5,173600.0,15960.0,400150.0,50,918
6240,730455813,0.02,-10169.625000000002,1016962.5,199422.5,240100.0,15440.0,562000.0,50,918
6241,139359174,0.02,-8431.025,843102.5,184702.5,154600.0,14800.0,489000.0,50,918
6242,835140914,0.02,-9480.5,948050.0,193290.0,143100.0,17360.0,594300.0,50,918
6243,966637359,0.02,-4699.775000000001,469977.5,161237.5,47200.0,12840.0,248700.0,50,919
6244,437800396,0.02,-7617.399999999999,761740.0,192760.0,141600.0,14080.0,413300.0,50,919
6245,709304889,0.02,-6075.7,607570.0,180650.0,34100.0,14120.0,378700.0,50,920
6246,686952541,0.02,-8941.200000000003,894120.0,191460.0,215400.0,14960.0,472300.0,50,920
6247,852095830,0.02,-5482.175,548217.5,173567.5,39000.0,14600.0,321050.0,50,920
6248,995794520,0.02,-11043.900000000001,1104390.0,186840.0,317000.0,16600.0,583950.0,50,920
6249,649939926,0.02,-6141.1500000000015,614115.0,181405.0,70500.0,15760.0,346450.0,50,920
6250,344190720,0.02,-6289.024999999998,628902.5,176682.5,78400.0,14720.0,359100.0,50,920
6251,681043420,0.02,-6963.450000000002,696345.0,185925.0,55000.0,15120.0,440300.0,50,920
6252,386695038,0.02,-11879.7,1187970.0,193870.0,363600.0,16800.0,613700.0,50,920
6253,856095172,0.02,-6711.650000000002,671165.0,177825.0,94200.0,15240.0,383900.0,50,920
6254,329772116,0.02,-6554.599999999999,655460.0,182540.0,60400.0,14520.0,398000.0,50,920
6255,164189038,0.02,-8923.900000000001,892390.0,201510.0,185000.0,14880.0,491000.0,50,920
6256,968996812,0.02,-6562.700000000001,656270.0,185400.0,121800.0,15920.0,333150.0,50,920
6257,393165357,0.02,-9762.700000000004,976270.0,190110.0,161400.0,14760.0,610000.0,50,920
6258,677659111,0.02,-5973.225000000001,597322.5,179112.5,98000.0,14960.0,305250.0,50,920
6259,449708242,0.02,-6322.049999999999,632205.0,178695.0,52000.0,14160.0,387350.0,50,920
6260,148114151,0.02,-10272.549999999997,1027255.0,194815.0,201500.0,15840.0,615100.0,50,920
6261,173386046,0.02,-8894.95,889495.0,187655.0,207100.0,15440.0,479300.0,50,920
6262,602008917,0.02,-9990.575,999057.5,187057.5,187000.0,16600.0,608400.0,50,920
6263,715523817,0.02,-6004.625000000001,600462.5,176452.5,52500.0,15160.0,356350.0,50,920
6264,356863100,0.02,-5124.3,512430.0,176490.0,57600.0,12440.0,265900.0,50,920
6265,794700986,0.02,-7001.275000000001,700127.5,185817.5,62200.0,14360.0,437750.0,50,920
6266,46921013,0.02,-11080.050000000001,1108005.0,194045.0,335100.0,16160.0,562700.0,50,920
6267,125994688,0.02,-5424.825,542482.5,183932.5,46100.0,13800.0,298650.0,50,920
6268,748671069,0.02,-6708.875,670887.5,185217.5,128000.0,14720.0,342950.0,50,920
6269,282628226,0.02,-7807.224999999999,780722.5,191712.5,98500.0,15960.0,474550.0,50,920
6270,244550833,0.02,-7770.449999999999,777045.0,187735.0,138600.0,14560.0,436150.0,50,922
6271,972204349,0.02,-10953.449999999999,1095345.0,192045.0,263600.0,16600.0,623100.0,50,922
6272,887149657,0.02,-8809.2,880920.0,178810.0,124100.0,15160.0,562850.0,50,922
6273,462262590,0.02,-11710.475,1171047.5,196637.5,284300.0,15760.0,674350.0,50,922
6274,927875432,0.02,-5165.000000000001,516500.0,176500.0,47300.0,15000.0,277700.0,50,922
6275,411426287,0.02,-5746.575000000001,574657.5,176247.5,100500.0,14560.0,283350.0,50,922
6276,534185056,0.02,-5931.749999999999,593175.0,170075.0,56900.0,15000.0,351200.0,50,923
6277,313731556,0.02,-6844.124999999998,684412.5,182422.5,122000.0,14440.0,365550.0,50,923
6278,469196151,0.02,-14651.000000000002,1465100.0,200210.0,477700.0,16040.0,771150.0,50,923
6279,220046427,0.02,-12171.575,1217157.5,197767.5,263200.0,16440.0,739750.0,50,923
6280,63930008,0.02,-10908.875000000002,1090887.5,184577.5,317000.0,15960.0,573350.0,50,923
6281,793308378,0.02,-8383.825,838382.5,193232.5,108900.0,14600.0,521650.0,50,923
6282,641027953,0.02,-11958.000000000004,1195800.0,192070.0,325700.0,15480.0,662550.0,50,923
6283,110295464,0.02,-6335.499999999999,633550.0,181850.0,116500.0,14800.0,320400.0,50,923
6284,390515831,0.02,-8641.625,864162.5,188352.5,108400.0,16160.0,551250.0,50,923
6285,66518901,0.02,-10079.55,1007955.0,186795.0,187200.0,15160.0,618800.0,50,923
6286,641077504,0.02,-8759.625,875962.5,191912.5,116600.0,14400.0,553050.0,50,923
6287,400231926,0.02,-11063.675,1106367.5,194917.5,184300.0,16200.0,710950.0,50,923
6288,249637885,0.02,-7828.200000000001,782820.0,174200.0,128600.0,15320.0,464700.0,50,923
6289,327664857,0.02,-7719.375000000001,771937.5,181867.5,153900.0,14520.0,421650.0,50,923
6290,738813664,0.02,-5395.5,539550.0,174000.0,44500.0,14600.0,306450.0,50,923
6291,22628669,0.02,-9059.749999999998,905975.0,185775.0,133000.0,15800.0,571400.0,50,923
6292,69278008,0.02,-8533.449999999999,853345.0,191285.0,195600.0,13160.0,453300.0,50,923
6293,993227084,0.02,-7277.625000000001,727762.5,180442.5,129200.0,14520.0,403600.0,50,923
6294,190745090,0.02,-7766.949999999999,776695.0,183385.0,127900.0,13960.0,451450.0,50,923
6295,908507347,0.02,-10171.05,1017105.0,191095.0,234700.0,15560.0,575750.0,50,923
6296,726296268,0.02,-6932.75,693275.0,186105.0,98200.0,13920.0,395050.0,50,923
6297,764293459,0.02,-7678.4000000000015,767840.0,178930.0,169000.0,14760.0,405150.0,50,923
6298,497122956,0.02,-8472.55,847255.0,178025.0,271500.0,14680.0,383050.0,50,923
6299,668201337,0.02,-8992.45,899245.0,194185.0,221100.0,15760.0,468200.0,50,923
6300,509219247,0.02,-6176.975000000001,617697.5,179287.5,65200.0,14560.0,358650.0,50,923
6301,634907270,0.02,-6425.399999999998,642540.0,184350.0,70800.0,14840.0,372550.0,50,923
6302,791584831,0.02,-8509.125,850912.5,197892.5,145500.0,15720.0,491800.0,50,923
6303,272514968,0.02,-6859.174999999999,685917.5,185827.5,113600.0,14440.0,372050.0,50,923
6304,247600280,0.02,-8286.500000000002,828650.0,194790.0,60500.0,15760.0,557600.0,50,923
6305,340240846,0.02,-7517.525000000001,751752.5,190192.5,163700.0,14760.0,383100.0,50,923
6306,309982977,0.02,-9302.224999999999,930222.5,190472.5,183700.0,15200.0,540850.0,50,923
6307,601462660,0.02,-6615.649999999999,661565.0,176225.0,90400.0,15040.0,379900.0,50,923
6308,850789863,0.02,-6479.350000000002,647935.0,179595.0,99800.0,14840.0,353700.0,50,923
6309,993560405,0.02,-6368.699999999999,636870.0,191500.0,102000.0,14520.0,328850.0,50,923
6310,397711113,0.02,-8923.65,892365.0,189355.0,167800.0,14760.0,520450.0,50,923
6311,3268981,0.02,-6581.250000000001,658125.0,181425.0,117100.0,13800.0,345800.0,50,923
6312,920256739,0.02,-8168.274999999999,816827.5,193477.5,95900.0,15800.0,511650.0,50,923
6313,913678768,0.02,-10728.35,1072835.0,196235.0,287700.0,16800.0,572100.0,50,923
6314,845386221,0.02,-10708.175000000001,1070817.5,195817.5,264800.0,15600.0,594600.0,50,923
6315,258177891,0.02,-8325.825,832582.5,195442.5,122500.0,15440.0,499200.0,50,923
6316,679022849,0.02,-9072.149999999998,907215.0,195745.0,194800.0,15920.0,500750.0,50,923
6317,831716650,0.02,-10947.949999999997,1094795.0,195795.0,287300.0,17200.0,594500.0,50,923
6318,145105561,0.02,-8381.8,838180.0,190680.0,124400.0,15200.0,507900.0,50,923
6319,939808683,0.02,-7727.524999999997,772752.5,185232.5,74600.0,14920.0,498000.0,50,923
6320,966876888,0.02,-12392.625000000002,1239262.5,203022.5,271500.0,16640.0,748100.0,50,923
6321,671148598,0.02,-7075.925,707592.5,185222.5,65400.0,15520.0,441450.0,50,923
6322,783914889,0.02,-6701.5250000000015,670152.5,166452.5,111200.0,16000.0,376500.0,50,923
6323,552934023,0.02,-9489.825000000003,948982.5,193122.5,150300.0,15560.0,590000.0,50,923
6324,753361748,0.02,-6165.975,616597.5,183577.5,7600.0,14320.0,411100.0,50,923
6325,781569715,0.02,-7425.625,742562.5,185052.5,51000.0,15160.0,491350.0,50,923
6326,862051436,0.02,-7771.7,777170.0,187900.0,59100.0,15520.0,514650.0,50,923
6327,648709187,0.02,-7131.275000000002,713127.5,176127.5,187000.0,14200.0,335800.0,50,923
6328,119935250,0.02,-9291.75,929175.0,195135.0,142800.0,15840.0,575400.0,50,923
6329,45197673,0.02,-10487.624999999998,1048762.5,183812.5,260600.0,15600.0,588750.0,50,923
6330,223361841,0.02,-7122.9000000000015,712290.0,179140.0,172400.0,14800.0,345950.0,50,923
6331,325367642,0.02,-8947.25,894725.0,192775.0,200100.0,16400.0,485450.0,50,923
6332,897237939,0.02,-8239.75,823975.0,191925.0,143700.0,16200.0,472150.0,50,923
6333,93277650,0.02,-7180.3,718030.0,180600.0,162600.0,15080.0,359750.0,50,923
6334,779280528,0.02,-8967.775000000003,896777.5,186677.5,181700.0,16000.0,512400.0,50,923
6335,197658049,0.02,-6762.549999999999,676255.0,180085.0,109700.0,14120.0,372350.0,50,923
6336,508652528,0.02,-6406.824999999998,640682.5,180542.5,52500.0,15040.0,392600.0,50,923
6337,850889329,0.02,-7163.724999999998,716372.5,185772.5,145200.0,15200.0,370200.0,50,923
6338,581614082,0.02,-7315.4,731540.0,188490.0,81900.0,14400.0,446750.0,50,923
6339,941295614,0.02,-5433.575,543357.5,160727.5,148800.0,13880.0,219950.0,50,925
6340,688738194,0.02,-6997.850000000002,699785.0,183545.0,137600.0,14440.0,364200.0,50,925
6341,94302610,0.02,-5379.425,537942.5,177192.5,99700.0,14000.0,247050.0,50,925
6342,904550274,0.02,-5519.050000000001,551905.0,171805.0,101600.0,15600.0,262900.0,50,925
6343,712818887,0.02,-6769.350000000001,676935.0,194515.0,46000.0,14120.0,422300.0,50,925
6344,936384231,0.02,-10509.374999999998,1050937.5,196227.5,237600.0,16560.0,600550.0,50,925
6345,677477803,0.02,-9685.750000000002,968575.0,195405.0,202100.0,16520.0,554550.0,50,925
6346,148681848,0.02,-8977.399999999998,897740.0,186660.0,153100.0,15080.0,542900.0,50,925
6347,88028305,0.02,-6975.0999999999985,697510.0,181080.0,89900.0,14680.0,411850.0,50,925
6348,268308868,0.02,-7660.0250000000015,766002.5,171942.5,157800.0,14560.0,421700.0,50,925
6349,83651575,0.02,-6864.4,686440.0,182400.0,21800.0,14440.0,467800.0,50,925
6350,379154855,0.02,-10267.299999999997,1026730.0,187930.0,253000.0,16200.0,569600.0,50,925
6351,554598541,0.02,-6500.674999999998,650067.5,172087.5,130200.0,13880.0,333900.0,50,925
6352,876616873,0.02,-8913.700000000003,891370.0,190380.0,50700.0,16440.0,633850.0,50,925
6353,746429951,0.02,-10353.775,1035377.5,194687.5,238400.0,15240.0,587050.0,50,925
6354,355848001,0.02,-9246.05,924605.0,197735.0,134300.0,15920.0,576650.0,50,925
6355,944927804,0.02,-7629.499999999999,762950.0,191260.0,151500.0,14840.0,405350.0,50,925
6356,933343342,0.02,-14119.175000000001,1411917.5,208027.5,442100.0,17040.0,744750.0,50,925
6357,971084529,0.02,-9805.949999999999,980595.0,191285.0,123900.0,16560.0,648850.0,50,925
6358,956138346,0.02,-9566.75,956675.0,198285.0,152800.0,16440.0,589150.0,50,925
6359,612674009,0.02,-6679.55,667955.0,187555.0,66200.0,15600.0,398600.0,50,925
6360,878763947,0.02,-8125.55,812555.0,192135.0,188600.0,15920.0,415900.0,50,925
6361,838644283,0.02,-12912.300000000001,1291230.0,199480.0,364700.0,16800.0,710250.0,50,925
6362,93718246,0.02,-11734.175000000001,1173417.5,200137.5,268700.0,16680.0,687900.0,50,925
6363,91751845,0.02,-9842.974999999999,984297.5,200157.5,194000.0,14240.0,575900.0,50,925
6364,495859786,0.02,-9329.775,932977.5,189807.5,201300.0,15520.0,526350.0,50,925
6365,532134506,0.02,-11094.05,1109405.0,191935.0,222800.0,17120.0,677550.0,50,925
6366,636757900,0.02,-7700.6500000000015,770065.0,187785.0,130900.0,14480.0,436900.0,50,925
6367,88800772,0.02,-6689.999999999999,669000.0,188420.0,120400.0,14880.0,345300.0,50,925
6368,778842903,0.02,-6282.050000000001,628205.0,177635.0,97400.0,14520.0,338650.0,50,925
6369,861732658,0.02,-10670.575000000003,1067057.5,192677.5,248200.0,16880.0,609300.0,50,925
6370,830890499,0.02,-6641.350000000001,664135.0,188195.0,71000.0,16040.0,388900.0,50,925
6371,946328418,0.02,-12327.724999999997,1232772.5,204692.5,327700.0,17480.0,682900.0,50,925
6372,411315243,0.02,-11676.625000000004,1167662.5,198992.5,353600.0,16320.0,598750.0,50,925
6373,306950191,0.02,-7159.9749999999985,715997.5,186307.5,83200.0,14640.0,431850.0,50,927
6374,415836325,0.02,-10545.425,1054542.5,200442.5,260500.0,16600.0,577000.0,50,927
6375,813411369,0.02,-10308.224999999999,1030822.5,191752.5,219000.0,16520.0,603550.0,50,927
6376,21255299,0.02,-7470.800000000001,747080.0,184580.0,82200.0,16400.0,463900.0,50,927
6377,721692730,0.02,-6966.0999999999985,696610.0,187190.0,59600.0,15720.0,434100.0,50,927
6378,874953922,0.02,-7997.800000000001,799780.0,191860.0,147200.0,15320.0,445400.0,50,927
6379,266074039,0.02,-8545.400000000001,854540.0,196610.0,102300.0,15880.0,539750.0,50,927
6380,913749259,0.02,-9559.125,955912.5,199492.5,165000.0,15520.0,575900.0,50,927
6381,550326844,0.02,-8863.175000000001,886317.5,194667.5,149400.0,15600.0,526650.0,50,927
6382,555518527,0.02,-11661.574999999999,1166157.5,198587.5,196900.0,16520.0,754150.0,50,927
6383,583570343,0.02,-7160.575000000001,716057.5,190327.5,85200.0,15480.0,425050.0,50,927
6384,563975777,0.02,-10262.549999999997,1026255.0,193055.0,254300.0,15800.0,563100.0,50,927
6385,915613265,0.02,-8637.350000000002,863735.0,197535.0,151600.0,16600.0,498000.0,50,927
6386,324133855,0.02,-11347.075,1134707.5,188887.5,393200.0,15120.0,537500.0,50,927
6387,981549668,0.02,-9356.825000000003,935682.5,198522.5,212500.0,15760.0,508900.0,50,927
6388,296553641,0.02,-10189.224999999999,1018922.5,193132.5,224600.0,16440.0,584750.0,50,927
6389,56057869,0.02,-9211.949999999999,921195.0,194685.0,261300.0,14560.0,450650.0,50,927
6390,886387851,0.02,-8594.699999999999,859470.0,190240.0,104300.0,16080.0,548850.0,50,927
6391,753617514,0.02,-7915.475,791547.5,197057.5,173600.0,15240.0,405650.0,50,927
6392,618976098,0.02,-7598.475000000002,759847.5,191037.5,112200.0,14160.0,442450.0,50,927
6393,165476347,0.02,-8761.05,876105.0,185425.0,161100.0,16080.0,513500.0,50,927
6394,737500020,0.02,-9598.350000000002,959835.0,196255.0,229500.0,16080.0,518000.0,50,927
6395,686340122,0.02,-8222.5,822250.0,192170.0,42300.0,17280.0,570500.0,50,927
6396,299983015,0.02,-10327.3,1032730.0,191800.0,201500.0,16680.0,622750.0,50,927
6397,820431569,0.02,-7496.475000000001,749647.5,186347.5,112600.0,15600.0,435100.0,50,927
6398,257335850,0.02,-9261.024999999998,926102.5,197402.5,155400.0,15600.0,557700.0,50,927
6399,235911066,0.02,-7126.674999999999,712667.5,177747.5,70900.0,15320.0,448700.0,50,927
6400,874683472,0.02,-7100.174999999998,710017.5,194457.5,126800.0,14560.0,374200.0,50,927
6401,463022969,0.02,-6022.325,602232.5,173302.5,85000.0,14080.0,329850.0,50,927
6402,99126672,0.02,-8294.225,829422.5,185942.5,165500.0,14680.0,463300.0,50,927
6403,840030900,0.02,-8658.925,865892.5,176552.5,199200.0,16040.0,474100.0,50,927
6404,441915746,0.02,-7989.274999999999,798927.5,191857.5,125200.0,13520.0,468350.0,50,927
6405,316753361,0.02,-11048.250000000002,1104825.0,186765.0,372600.0,16960.0,528500.0,50,927
6406,146400184,0.02,-6297.1,629710.0,187840.0,49900.0,14920.0,377050.0,50,927
6407,539368772,0.02,-5154.175,515417.5,173457.5,85500.0,13760.0,242700.0,50,927
6408,320896296,0.02,-10223.775000000001,1022377.5,192557.5,323900.0,15320.0,490600.0,50,927
