episode,worker,episode_cost,loss
1808,3,281957.5,833094.5
1809,0,544390.0,3816333.75
1810,1,354972.5,1911664.0
1811,2,455245.0,2106555.5
1812,3,312592.5,957733.4375
1813,0,306477.5,1120912.0
1814,1,290160.0,1371561.625
1815,2,332150.0,1492672.875
1816,3,350350.0,1397272.125
1817,0,365232.5,2004227.5
1818,1,240200.0,849170.8125
1819,2,566437.5,4216158.5
1820,3,367905.0,1602919.0
1821,0,317902.5,1155257.125
1822,1,180525.0,373495.46875
1823,2,400735.0,2390410.0
1824,3,290297.5,1149898.625
1825,0,309705.0,1195829.875
1826,1,268185.0,1001778.375
1827,2,485627.5,2951533.5
1828,3,340200.0,1714068.125
1829,0,387470.0,1554439.625
1830,1,336305.0,1444655.75
1831,2,198385.0,410631.34375
1832,3,398437.5,2283255.0
1833,0,384177.5,1983719.625
1834,1,298705.0,887826.6875
1835,2,472027.5,3025190.5
1836,3,341952.5,1244163.125
1837,0,370342.5,1881518.25
1838,1,393785.0,1871076.125
1839,2,410872.5,2477443.75
1840,3,504737.5,3834122.25
1841,0,316260.0,1389739.5
1842,1,391487.5,1840003.875
1843,2,331097.5,1547984.125
1844,3,276727.5,845948.0625
1845,0,273662.5,1086736.0
1846,1,491787.5,3101489.75
1847,2,380082.5,2181822.5
1848,3,348942.5,1522932.125
1849,0,459802.5,2018198.0
1850,1,770582.5,8161417.0
1851,2,423620.0,2170724.75
1852,3,405180.0,2044016.875
1853,0,342295.0,1528332.75
1854,1,863985.0,10058205.0
1855,2,341722.5,1577464.75
1856,3,513902.5,2884085.25
1857,0,343852.5,1968943.375
1858,1,314452.5,1254683.625
1859,2,302715.0,1006815.0
1860,3,422750.0,2140286.0
1861,0,569862.5,5441557.5
1862,1,382680.0,2012096.0
1863,2,486205.0,3401108.75
1864,3,648172.5,5135891.5
1865,0,398770.0,1979191.75
1866,1,515560.0,3655093.25
1867,2,549385.0,4060024.75
1868,3,676335.0,7549507.0
1869,0,687582.5,6926929.0
1870,1,280080.0,1108376.75
1871,2,345505.0,1534452.375
1872,3,363147.5,1751496.375
1873,0,455827.5,2470578.0
1874,1,311790.0,1042780.375
1875,2,687795.0,6411951.0
1876,3,247895.0,604285.375
1877,0,607895.0,4819202.5
1878,1,280750.0,1114719.75
1879,2,302420.0,1158968.0
1880,3,374847.5,2303292.0
1881,0,307250.0,1149415.5
1882,1,558242.5,3098639.75
1883,2,311055.0,1458926.125
1884,3,446287.5,2703667.25
1885,0,554032.5,4053821.25
1886,1,341617.5,1394260.25
1887,2,394435.0,1817230.75
1888,3,641365.0,5361502.5
1889,0,627790.0,5310360.0
1890,1,398407.5,2085735.75
1891,2,488820.0,2995383.25
1892,3,253755.0,571866.4375
1893,0,391960.0,1999290.375
1894,1,437487.5,2343376.75
1895,2,316970.0,1261960.375
1896,3,676367.5,5128940.5
1897,0,256852.5,935347.125
1898,1,645337.5,6257451.5
1899,2,432100.0,2514952.75
1900,3,345922.5,1483202.5
1901,0,444717.5,3098461.5
1902,1,501077.5,3026956.25
1903,2,274535.0,887696.3125
1904,3,497740.0,3682159.5
1905,0,308882.5,1365677.75
1906,1,367167.5,1800933.75
1907,2,457692.5,2177701.25
1908,3,558027.5,4197833.0
1909,0,654325.0,6270105.5
1910,1,486652.5,3076741.0
1911,2,499422.5,3665475.75
1912,3,378932.5,1682580.25
1913,0,280055.0,871505.5625
1914,1,500692.5,3836266.5
1915,2,533367.5,4231933.0
1916,3,404085.0,2158094.25
1917,0,454742.5,2412658.25
1918,1,522292.5,3203727.25
1919,2,342482.5,1791902.75
1920,3,660167.5,6493122.5
1921,0,469697.5,2515168.5
1922,1,502800.0,4099406.5
1923,2,310667.5,1182742.75
1924,3,535085.0,3272676.25
1925,0,566645.0,4864079.0
1926,1,387922.5,1801577.125
1927,2,473990.0,2634888.5
1928,3,425295.0,2360540.25
1929,0,281717.5,1197400.875
1930,1,566122.5,4536392.5
1931,2,440500.0,2993287.75
1932,3,385702.5,2095052.625
1933,0,368357.5,1780245.375
1934,1,429957.5,3174089.0
1935,2,674505.0,6643793.0
1936,3,483985.0,2616028.5
1937,0,308230.0,1219132.875
1938,1,413840.0,2909580.75
1939,2,515372.5,3315085.75
1940,3,443152.5,2901320.25
1941,0,764592.5,9437750.0
1942,1,388205.0,2289560.25
1943,2,279430.0,958341.875
1944,3,593125.0,5281798.0
1945,0,459135.0,2720397.75
1946,1,407867.5,2764354.25
1947,2,262115.0,900412.6875
1948,3,409180.0,2229798.0
1949,0,316645.0,1389155.5
1950,1,204005.0,600383.375
1951,2,387907.5,1994945.125
1952,3,542627.5,3569270.25
1953,0,363497.5,1681182.875
1954,1,490650.0,3526195.75
1955,2,270492.5,917555.5
1956,3,330962.5,1541966.875
1957,0,284522.5,955248.8125
1958,1,340920.0,1934225.375
1959,2,450587.5,3358866.25
1960,3,310987.5,1329681.5
1961,0,326130.0,1220967.875
1962,1,192955.0,471602.65625
1963,2,345770.0,1477382.875
1964,3,284485.0,1201614.0
1965,0,326292.5,1488412.625
1966,1,423560.0,2169684.25
1967,2,392790.0,2181387.5
1968,3,350805.0,1731510.125
1969,0,485165.0,2701874.75
1970,1,365097.5,1762211.875
1971,2,376155.0,2070161.0
1972,3,618257.5,5848233.5
1973,0,457737.5,2932494.75
1974,1,290135.0,1043391.6875
1975,2,468182.5,2967619.25
1976,3,442002.5,2835660.75
1977,0,286522.5,1047870.5
1978,1,422472.5,2382261.25
1979,2,303250.0,1402060.5
1980,3,335627.5,1651994.5
1981,0,250022.5,785533.5625
1982,1,428742.5,2719878.25
1983,2,404215.0,2585446.75
1984,3,530792.5,4445001.5
1985,0,339730.0,1461997.375
1986,1,266360.0,717610.125
1987,2,281472.5,1184995.75
1988,3,226167.5,575870.25
1989,0,531082.5,3965235.75
1990,1,318880.0,1277710.375
1991,2,248477.5,781644.125
1992,3,305172.5,1123412.0
1993,0,356315.0,1769681.0
1994,1,332427.5,1477725.5
1995,2,374472.5,1766556.375
1996,3,425065.0,2723049.5
1997,0,426825.0,2472514.25
1998,1,369260.0,1857968.875
1999,2,469705.0,3133634.25
2000,3,308827.5,1235649.5
